Transaction_ID,Date,Branch,Product_Category,Product_Name,Unit_Price,Quantity,Total_Price_Before_Disc,Discount_Amount,Net_Sales,Customer_Type,Payment_Method,Satisfaction_Score,Return_Flag
TXN-20240841,8/5/2024,Bangkok Main,Fashion,Formal Shirt,890,2,1780,0,1780,Member,Credit Card,5,No
TXN-20241155,8/5/2024,Phuket,Electronics,Smart Watch V2,8900,3,26700,3323.98,23376.02,Regular,Cash,4,No
TXN-20240325,8/6/2024,Chiang Mai,Fashion,Summer T-Shirt,450,1,450,0,450,Regular,Cash,5,No
TXN-20240384,8/6/2024,Bangkok Sathorn,Fashion,Denim Jeans,1200,1,1200,0,1200,Regular,Cash,5,No
TXN-20240661,8/6/2024,Bangkok Sathorn,Fashion,Formal Shirt,890,2,1780,0,1780,Member,QR Code,5,No
TXN-20240942,8/6/2024,Chiang Mai,Home & Living,Air Purifier,4200,2,8400,0,8400,Member,Cash,5,No
TXN-20241194,8/6/2024,Bangkok Main,Fashion,Formal Shirt,890,1,890,0,890,Regular,Credit Card,4,No
TXN-20241366,8/6/2024,Bangkok Sathorn,Home & Living,Coffee Maker,3500,1,3500,0,3500,Regular,QR Code,1,No
TXN-20241406,8/6/2024,Bangkok Main,Electronics,Headphones Pro,5500,2,11000,2124.54,8875.46,Regular,Cash,5,No
TXN-20240061,8/7/2024,Phuket,Fashion,Formal Shirt,890,2,1780,0,1780,Regular,Cash,3,No
TXN-20240297,8/7/2024,Phuket,Electronics,Smartphone X1,25000,4,100000,23716,76284,VIP,Cash,3,No
TXN-20240378,8/7/2024,Bangkok Sathorn,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Credit Card,4,No
TXN-20240473,8/7/2024,Phuket,Fashion,Sneakers Run,2500,2,5000,0,5000,Regular,QR Code,4,No
TXN-20240806,8/7/2024,Bangkok Main,Fashion,Denim Jeans,1200,1,1200,0,1200,Regular,Credit Card,4,No
TXN-20240967,8/7/2024,Bangkok Main,Electronics,Smart Watch V2,8900,1,8900,1688.82,7211.18,Regular,Credit Card,3,No
TXN-20241196,8/7/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,1,45000,8101.95,36898.05,Regular,QR Code,2,Yes
TXN-20241264,8/7/2024,Bangkok Main,Home & Living,Air Purifier,4200,1,4200,0,4200,Member,Credit Card,2,No
TXN-20241336,8/7/2024,Bangkok Sathorn,Fashion,Leather Bag,3500,1,3500,0,3500,Member,Credit Card,4,No
TXN-20240016,8/8/2024,Bangkok Main,Fashion,Formal Shirt,890,1,890,0,890,Regular,Credit Card,5,No
TXN-20240764,8/8/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,1062.33,4437.67,VIP,Credit Card,1,Yes
TXN-20240385,8/9/2024,Bangkok Main,Electronics,Tablet Air,18500,1,18500,3205.91,15294.09,Member,QR Code,4,No
TXN-20241099,8/9/2024,Bangkok Main,Fashion,Sneakers Run,2500,1,2500,0,2500,Regular,Credit Card,4,No
TXN-20240084,8/10/2024,Bangkok Sathorn,Fashion,Denim Jeans,1200,1,1200,0,1200,Regular,Credit Card,4,No
TXN-20240232,8/10/2024,Phuket,Electronics,Smartphone X1,25000,1,25000,3709.52,21290.48,Member,Cash,5,No
TXN-20240501,8/10/2024,Phuket,Home & Living,Ceramic Vase,550,1,550,0,550,Member,Credit Card,4,No
TXN-20240442,8/11/2024,Bangkok Main,Fashion,Denim Jeans,1200,2,2400,0,2400,Regular,Cash,5,No
TXN-20240468,8/11/2024,Khon Kaen,Electronics,Headphones Pro,5500,1,5500,776.17,4723.83,Regular,Credit Card,3,No
TXN-20240546,8/11/2024,Bangkok Main,Electronics,Smart Watch V2,8900,2,17800,3813.78,13986.22,VIP,QR Code,5,No
TXN-20240570,8/11/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,981.22,4518.78,Member,Credit Card,4,No
TXN-20240619,8/11/2024,Bangkok Main,Fashion,Summer T-Shirt,450,2,900,0,900,Regular,Credit Card,5,No
TXN-20240909,8/11/2024,Bangkok Sathorn,Electronics,Tablet Air,18500,2,37000,3946.61,33053.39,Regular,Cash,3,No
TXN-20240911,8/11/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,786.15,4713.85,Member,QR Code,1,No
TXN-20241234,8/11/2024,Phuket,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Member,Credit Card,5,Yes
TXN-20241309,8/11/2024,Chiang Mai,Home & Living,Ceramic Vase,550,1,550,0,550,Regular,QR Code,3,No
TXN-20241416,8/11/2024,Bangkok Main,Fashion,Formal Shirt,890,1,890,0,890,Regular,Cash,4,No
TXN-20240092,8/12/2024,Bangkok Main,Home & Living,Coffee Maker,3500,3,10500,0,10500,Regular,Credit Card,4,No
TXN-20240124,8/12/2024,Bangkok Main,Home & Living,Ceramic Vase,550,1,550,0,550,Member,Credit Card,4,No
TXN-20240380,8/12/2024,Bangkok Sathorn,Electronics,Smart Watch V2,8900,1,8900,1083.62,7816.38,Regular,Credit Card,5,No
TXN-20241074,8/12/2024,Bangkok Main,Fashion,Summer T-Shirt,450,1,450,0,450,Member,Cash,5,No
TXN-20241125,8/12/2024,Phuket,Electronics,Smart Watch V2,8900,1,8900,1764.76,7135.24,Member,Cash,4,No
TXN-20241359,8/12/2024,Khon Kaen,Electronics,Tablet Air,18500,1,18500,3039.29,15460.71,Regular,QR Code,4,No
TXN-20240733,8/13/2024,Phuket,Electronics,Laptop Pro 14,45000,2,90000,17573.52,72426.48,Member,QR Code,3,No
TXN-20240864,8/13/2024,Phuket,Fashion,Denim Jeans,1200,1,1200,0,1200,Regular,Cash,5,No
TXN-20240881,8/13/2024,Phuket,Electronics,Laptop Pro 14,45000,1,45000,8708.45,36291.55,Member,Cash,3,No
TXN-20240886,8/13/2024,Phuket,Home & Living,Desk Lamp,790,1,790,0,790,Member,Credit Card,5,No
TXN-20240433,8/14/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,2,90000,14440.49,75559.51,Regular,Credit Card,2,Yes
TXN-20240523,8/14/2024,Bangkok Sathorn,Fashion,Denim Jeans,1200,1,1200,0,1200,Regular,QR Code,3,No
TXN-20240175,8/15/2024,Bangkok Main,Home & Living,Bed Sheet Set,1800,3,5400,0,5400,Regular,Credit Card,3,No
TXN-20240229,8/16/2024,Bangkok Sathorn,Fashion,Formal Shirt,890,4,3560,0,3560,Regular,Credit Card,4,No
TXN-20240908,8/16/2024,Bangkok Sathorn,Electronics,Tablet Air,18500,1,18500,3143.96,15356.04,Regular,Cash,4,No
TXN-20240315,8/17/2024,Chiang Mai,Home & Living,Coffee Maker,3500,1,3500,0,3500,Member,Credit Card,4,No
TXN-20240388,8/17/2024,Phuket,Home & Living,Ceramic Vase,550,2,1100,0,1100,Regular,QR Code,4,No
TXN-20240547,8/17/2024,Phuket,Fashion,Formal Shirt,890,2,1780,0,1780,Regular,Credit Card,4,No
TXN-20240929,8/17/2024,Khon Kaen,Electronics,Headphones Pro,5500,1,5500,803.95,4696.05,Regular,Cash,4,No
TXN-20241250,8/17/2024,Bangkok Sathorn,Electronics,Smartphone X1,25000,2,50000,9934.69,40065.31,Member,QR Code,5,Yes
TXN-20240093,8/18/2024,Bangkok Sathorn,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,Cash,1,No
TXN-20240160,8/18/2024,Phuket,Home & Living,Coffee Maker,3500,2,7000,0,7000,Regular,Credit Card,1,No
TXN-20240478,8/18/2024,Bangkok Sathorn,Home & Living,Ceramic Vase,550,5,2750,137.5,2612.5,VIP,Credit Card,4,No
TXN-20241021,8/20/2024,Bangkok Sathorn,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Member,QR Code,3,No
TXN-20241141,8/20/2024,Bangkok Sathorn,Fashion,Summer T-Shirt,450,1,450,0,450,Member,QR Code,3,No
TXN-20241248,8/20/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,1,45000,4849.15,40150.85,Regular,Credit Card,4,No
TXN-20241256,8/20/2024,Chiang Mai,Electronics,Tablet Air,18500,1,18500,2444.24,16055.76,Regular,Credit Card,4,No
TXN-20241376,8/20/2024,Bangkok Sathorn,Fashion,Formal Shirt,890,2,1780,0,1780,Member,Cash,1,No
TXN-20241481,8/20/2024,Bangkok Main,Fashion,Summer T-Shirt,450,1,450,0,450,Regular,Cash,4,No
TXN-20240341,8/21/2024,Phuket,Electronics,Smart Watch V2,8900,1,8900,989.55,7910.45,Member,QR Code,4,No
TXN-20240765,8/21/2024,Bangkok Main,Home & Living,Ceramic Vase,550,3,1650,0,1650,Member,QR Code,2,No
TXN-20240840,8/21/2024,Bangkok Sathorn,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,QR Code,4,No
TXN-20241001,8/21/2024,Bangkok Main,Electronics,Smartphone X1,25000,1,25000,4716.38,20283.62,Regular,QR Code,2,Yes
TXN-20241149,8/21/2024,Bangkok Main,Fashion,Leather Bag,3500,1,3500,0,3500,Regular,QR Code,3,No
TXN-20241442,8/21/2024,Chiang Mai,Fashion,Denim Jeans,1200,1,1200,0,1200,Regular,Credit Card,4,No
TXN-20240028,8/22/2024,Bangkok Main,Electronics,Headphones Pro,5500,2,11000,1299.92,9700.08,Regular,QR Code,2,Yes
TXN-20240122,8/22/2024,Bangkok Sathorn,Fashion,Leather Bag,3500,1,3500,0,3500,Regular,Cash,5,No
TXN-20240724,8/22/2024,Chiang Mai,Fashion,Denim Jeans,1200,3,3600,0,3600,Member,Credit Card,4,No
TXN-20241247,8/22/2024,Chiang Mai,Fashion,Denim Jeans,1200,1,1200,0,1200,Member,QR Code,4,No
TXN-20241273,8/22/2024,Phuket,Electronics,Smart Watch V2,8900,2,17800,2287.95,15512.05,Regular,Cash,3,Yes
TXN-20241308,8/22/2024,Bangkok Sathorn,Fashion,Summer T-Shirt,450,3,1350,0,1350,Regular,Credit Card,1,No
TXN-20240776,8/23/2024,Chiang Mai,Fashion,Sneakers Run,2500,3,7500,0,7500,Regular,Cash,5,No
TXN-20241445,8/23/2024,Khon Kaen,Electronics,Laptop Pro 14,45000,2,90000,9867.19,80132.81,Regular,QR Code,4,No
TXN-20241065,8/24/2024,Phuket,Electronics,Smart Watch V2,8900,2,17800,1901.61,15898.39,Regular,Cash,4,No
TXN-20240541,8/25/2024,Bangkok Main,Fashion,Sneakers Run,2500,1,2500,0,2500,Member,QR Code,1,Yes
TXN-20240799,8/25/2024,Bangkok Sathorn,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Credit Card,1,No
TXN-20241385,8/25/2024,Phuket,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Cash,4,No
TXN-20240033,8/26/2024,Bangkok Main,Electronics,Headphones Pro,5500,4,22000,4001.14,17998.86,Member,Credit Card,1,Yes
TXN-20240181,8/26/2024,Bangkok Main,Fashion,Leather Bag,3500,5,17500,0,17500,Regular,QR Code,4,No
TXN-20241352,8/26/2024,Bangkok Sathorn,Fashion,Leather Bag,3500,2,7000,0,7000,Member,QR Code,5,No
TXN-20240058,8/27/2024,Khon Kaen,Electronics,Tablet Air,18500,2,37000,6838.61,30161.39,Regular,Cash,4,No
TXN-20240128,8/27/2024,Bangkok Main,Electronics,Smart Watch V2,8900,2,17800,3061.01,14738.99,Regular,Cash,2,No
TXN-20240267,8/27/2024,Bangkok Sathorn,Fashion,Denim Jeans,1200,1,1200,0,1200,Member,QR Code,3,No
TXN-20240435,8/27/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,2,90000,14704.21,75295.79,Regular,Credit Card,5,No
TXN-20240550,8/27/2024,Bangkok Main,Electronics,Tablet Air,18500,1,18500,3567.93,14932.07,Regular,Cash,5,No
TXN-20240957,8/27/2024,Khon Kaen,Electronics,Laptop Pro 14,45000,1,45000,6638.3,38361.7,Regular,Credit Card,1,No
TXN-20241071,8/27/2024,Khon Kaen,Electronics,Tablet Air,18500,1,18500,2054.15,16445.85,Member,QR Code,3,No
TXN-20240535,8/28/2024,Phuket,Home & Living,Coffee Maker,3500,1,3500,175,3325,VIP,QR Code,5,No
TXN-20240540,8/28/2024,Bangkok Main,Electronics,Smart Watch V2,8900,1,8900,1414.32,7485.68,Regular,QR Code,5,No
TXN-20240704,8/28/2024,Khon Kaen,Electronics,Headphones Pro,5500,1,5500,801.92,4698.08,Regular,Cash,4,No
TXN-20240782,8/28/2024,Khon Kaen,Electronics,Smart Watch V2,8900,1,8900,1724.57,7175.43,Member,Credit Card,3,No
TXN-20241118,8/28/2024,Phuket,Electronics,Smart Watch V2,8900,1,8900,1636.56,7263.44,Regular,Credit Card,1,Yes
TXN-20240386,8/29/2024,Bangkok Main,Home & Living,Ceramic Vase,550,1,550,0,550,Member,QR Code,4,No
TXN-20240494,8/29/2024,Bangkok Main,Home & Living,Ceramic Vase,550,1,550,0,550,Member,Credit Card,5,No
TXN-20240718,8/29/2024,Bangkok Sathorn,Electronics,Headphones Pro,5500,2,11000,1566.2,9433.8,Member,QR Code,2,No
TXN-20240017,8/30/2024,Khon Kaen,Home & Living,Coffee Maker,3500,2,7000,0,7000,Regular,QR Code,4,No
TXN-20240578,8/30/2024,Bangkok Main,Electronics,Smart Watch V2,8900,1,8900,1039.38,7860.62,Regular,QR Code,4,No
TXN-20241012,8/30/2024,Phuket,Electronics,Tablet Air,18500,1,18500,3698.11,14801.89,Member,QR Code,5,No
TXN-20241400,8/30/2024,Khon Kaen,Home & Living,Coffee Maker,3500,2,7000,0,7000,Regular,Credit Card,5,No
TXN-20241425,8/30/2024,Phuket,Fashion,Sneakers Run,2500,1,2500,0,2500,Regular,Credit Card,3,No
TXN-20240120,8/31/2024,Bangkok Sathorn,Fashion,Denim Jeans,1200,1,1200,0,1200,Member,QR Code,4,No
TXN-20240354,8/31/2024,Bangkok Sathorn,Fashion,Summer T-Shirt,450,1,450,22.5,427.5,VIP,Credit Card,4,No
TXN-20240986,8/31/2024,Chiang Mai,Fashion,Denim Jeans,1200,3,3600,0,3600,Regular,QR Code,4,No
TXN-20241208,8/31/2024,Phuket,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,Cash,3,No
TXN-20240480,9/1/2024,Phuket,Electronics,Smart Watch V2,8900,1,8900,1482.53,7417.47,Regular,Cash,5,No
TXN-20240598,9/1/2024,Bangkok Main,Electronics,Smartphone X1,25000,1,25000,3971.86,21028.14,Member,QR Code,5,No
TXN-20240604,9/1/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,1087.9,4412.1,Regular,QR Code,5,Yes
TXN-20240770,9/1/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,3,135000,25702.53,109297.47,Regular,Credit Card,4,No
TXN-20241120,9/1/2024,Bangkok Main,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,Credit Card,3,No
TXN-20241197,9/1/2024,Bangkok Sathorn,Electronics,Headphones Pro,5500,4,22000,4057.17,17942.83,Regular,QR Code,2,No
TXN-20241224,9/1/2024,Bangkok Main,Electronics,Smart Watch V2,8900,2,17800,2101.96,15698.04,Regular,Credit Card,4,No
TXN-20241254,9/1/2024,Chiang Mai,Home & Living,Ceramic Vase,550,1,550,0,550,Regular,Cash,3,No
TXN-20241484,9/1/2024,Bangkok Sathorn,Electronics,Tablet Air,18500,1,18500,2904.24,15595.76,Member,QR Code,4,Yes
TXN-20240351,9/2/2024,Phuket,Fashion,Denim Jeans,1200,2,2400,0,2400,Regular,QR Code,5,No
TXN-20240514,9/2/2024,Bangkok Main,Home & Living,Desk Lamp,790,2,1580,0,1580,Regular,QR Code,5,No
TXN-20240516,9/2/2024,Bangkok Main,Fashion,Leather Bag,3500,2,7000,0,7000,Regular,Cash,4,No
TXN-20240814,9/2/2024,Bangkok Sathorn,Electronics,Laptop Pro 14,45000,1,45000,8552.25,36447.75,Regular,Credit Card,4,No
TXN-20241185,9/2/2024,Bangkok Sathorn,Home & Living,Ceramic Vase,550,2,1100,0,1100,Member,QR Code,4,No
TXN-20241204,9/2/2024,Bangkok Sathorn,Home & Living,Ceramic Vase,550,1,550,27.5,522.5,VIP,QR Code,4,No
TXN-20240518,9/3/2024,Chiang Mai,Home & Living,Air Purifier,4200,3,12600,0,12600,Regular,Cash,5,No
TXN-20240615,9/3/2024,Khon Kaen,Electronics,Laptop Pro 14,45000,1,45000,6963.59,38036.41,Regular,QR Code,4,No
TXN-20240793,9/3/2024,Bangkok Main,Home & Living,Desk Lamp,790,2,1580,0,1580,Regular,QR Code,5,No
TXN-20240972,9/3/2024,Bangkok Main,Electronics,Smartphone X1,25000,1,25000,4330.91,20669.09,Regular,Credit Card,3,Yes
TXN-20241091,9/3/2024,Phuket,Electronics,Smartphone X1,25000,1,25000,2764.67,22235.33,Member,Cash,4,No
TXN-20241312,9/3/2024,Bangkok Main,Electronics,Smart Watch V2,8900,1,8900,1404.64,7495.36,Member,QR Code,5,No
TXN-20241424,9/3/2024,Khon Kaen,Fashion,Denim Jeans,1200,1,1200,0,1200,Member,Cash,3,No
TXN-20240688,9/4/2024,Bangkok Main,Electronics,Tablet Air,18500,2,37000,6694.74,30305.26,Regular,Cash,5,No
TXN-20240142,9/5/2024,Chiang Mai,Fashion,Leather Bag,3500,1,3500,0,3500,Member,Credit Card,5,No
TXN-20240261,9/5/2024,Phuket,Electronics,Smart Watch V2,8900,1,8900,1708.01,7191.99,Member,Credit Card,4,No
TXN-20240367,9/5/2024,Bangkok Sathorn,Home & Living,Desk Lamp,790,1,790,0,790,Member,Cash,4,No
TXN-20240677,9/5/2024,Phuket,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,QR Code,5,No
TXN-20240971,9/5/2024,Phuket,Electronics,Headphones Pro,5500,1,5500,628.59,4871.41,Regular,Cash,5,No
TXN-20241038,9/5/2024,Bangkok Sathorn,Electronics,Tablet Air,18500,1,18500,2838.89,15661.11,Regular,Cash,3,No
TXN-20241245,9/5/2024,Bangkok Sathorn,Electronics,Smartphone X1,25000,2,50000,5170.02,44829.98,Member,Credit Card,5,No
TXN-20240249,9/6/2024,Bangkok Sathorn,Electronics,Smart Watch V2,8900,1,8900,1036.35,7863.65,Regular,Credit Card,5,No
TXN-20240470,9/6/2024,Bangkok Main,Fashion,Leather Bag,3500,3,10500,525,9975,VIP,Cash,4,No
TXN-20240980,9/6/2024,Khon Kaen,Electronics,Smartphone X1,25000,1,25000,4483.4,20516.6,VIP,Credit Card,4,No
TXN-20240559,9/7/2024,Khon Kaen,Electronics,Tablet Air,18500,1,18500,3136.39,15363.61,Regular,QR Code,5,No
TXN-20240594,9/7/2024,Khon Kaen,Fashion,Formal Shirt,890,1,890,44.5,845.5,VIP,QR Code,5,No
TXN-20241268,9/7/2024,Chiang Mai,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,QR Code,5,No
TXN-20240254,9/8/2024,Bangkok Main,Electronics,Tablet Air,18500,5,92500,18309.4,74190.6,Member,QR Code,3,Yes
TXN-20240420,9/8/2024,Bangkok Main,Fashion,Leather Bag,3500,2,7000,350,6650,VIP,Cash,5,No
TXN-20240513,9/8/2024,Chiang Mai,Home & Living,Bed Sheet Set,1800,1,1800,0,1800,Regular,QR Code,3,No
TXN-20240597,9/8/2024,Chiang Mai,Fashion,Denim Jeans,1200,3,3600,180,3420,VIP,Credit Card,2,No
TXN-20240657,9/8/2024,Khon Kaen,Home & Living,Coffee Maker,3500,5,17500,0,17500,Regular,QR Code,5,No
TXN-20240685,9/8/2024,Chiang Mai,Electronics,Headphones Pro,5500,1,5500,1072.11,4427.89,Member,Credit Card,5,Yes
TXN-20240754,9/8/2024,Bangkok Main,Fashion,Formal Shirt,890,1,890,0,890,Member,Cash,4,No
TXN-20240902,9/8/2024,Phuket,Electronics,Headphones Pro,5500,3,16500,2944.83,13555.17,Regular,QR Code,3,Yes
TXN-20241272,9/8/2024,Bangkok Sathorn,Electronics,Headphones Pro,5500,1,5500,964.28,4535.72,Regular,Credit Card,3,Yes
TXN-20241491,9/8/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,609.75,4890.25,Regular,Credit Card,2,Yes
TXN-20240773,9/9/2024,Chiang Mai,Electronics,Smartphone X1,25000,1,25000,4550.48,20449.52,Regular,Credit Card,5,No
TXN-20241289,9/9/2024,Bangkok Sathorn,Electronics,Laptop Pro 14,45000,2,90000,10395.58,79604.42,Member,Credit Card,4,No
TXN-20241332,9/9/2024,Bangkok Main,Fashion,Formal Shirt,890,3,2670,0,2670,Member,Credit Card,4,No
TXN-20241371,9/9/2024,Phuket,Electronics,Tablet Air,18500,5,92500,10776.12,81723.88,Member,Cash,5,No
TXN-20240855,9/10/2024,Bangkok Main,Home & Living,Ceramic Vase,550,2,1100,0,1100,Regular,QR Code,5,No
TXN-20241307,9/10/2024,Chiang Mai,Electronics,Headphones Pro,5500,3,16500,2060.33,14439.67,Regular,Cash,3,No
TXN-20240454,9/11/2024,Bangkok Sathorn,Fashion,Sneakers Run,2500,1,2500,0,2500,Regular,QR Code,3,No
TXN-20240596,9/11/2024,Bangkok Main,Fashion,Denim Jeans,1200,1,1200,0,1200,Member,Cash,5,No
TXN-20240850,9/11/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,2,90000,10392.59,79607.41,Regular,QR Code,5,No
TXN-20241135,9/11/2024,Bangkok Main,Electronics,Tablet Air,18500,3,55500,7345.46,48154.54,Regular,Credit Card,1,Yes
TXN-20241324,9/11/2024,Bangkok Main,Home & Living,Coffee Maker,3500,2,7000,0,7000,Regular,Credit Card,5,No
TXN-20241393,9/11/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,1,45000,5484.66,39515.34,Regular,Credit Card,3,No
TXN-20241452,9/11/2024,Bangkok Sathorn,Electronics,Smart Watch V2,8900,1,8900,1423.72,7476.28,Regular,QR Code,5,No
TXN-20240936,9/12/2024,Bangkok Main,Home & Living,Air Purifier,4200,1,4200,0,4200,Member,Cash,4,No
TXN-20240950,9/12/2024,Khon Kaen,Fashion,Sneakers Run,2500,4,10000,0,10000,Member,Credit Card,4,No
TXN-20240966,9/12/2024,Khon Kaen,Electronics,Smart Watch V2,8900,1,8900,1065.72,7834.28,Regular,QR Code,4,No
TXN-20241294,9/12/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,1,45000,8327.04,36672.96,Member,Credit Card,1,Yes
TXN-20241295,9/12/2024,Khon Kaen,Electronics,Smart Watch V2,8900,2,17800,2552.67,15247.33,Regular,QR Code,5,Yes
TXN-20241374,9/12/2024,Bangkok Main,Electronics,Smartphone X1,25000,1,25000,4451.73,20548.27,Regular,Credit Card,5,No
TXN-20241405,9/12/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,2,90000,18801.75,71198.25,VIP,QR Code,5,No
TXN-20240838,9/14/2024,Bangkok Sathorn,Home & Living,Air Purifier,4200,1,4200,0,4200,Regular,QR Code,5,No
TXN-20241471,9/14/2024,Khon Kaen,Home & Living,Air Purifier,4200,2,8400,0,8400,Member,Cash,4,No
TXN-20240195,9/15/2024,Bangkok Sathorn,Home & Living,Coffee Maker,3500,1,3500,0,3500,Regular,Cash,4,No
TXN-20240352,9/15/2024,Chiang Mai,Fashion,Summer T-Shirt,450,1,450,0,450,Regular,QR Code,4,No
TXN-20241453,9/15/2024,Bangkok Main,Electronics,Smart Watch V2,8900,1,8900,959.59,7940.41,Regular,QR Code,2,Yes
TXN-20240679,9/16/2024,Chiang Mai,Home & Living,Air Purifier,4200,2,8400,0,8400,Member,Credit Card,2,No
TXN-20241187,9/16/2024,Khon Kaen,Electronics,Laptop Pro 14,45000,2,90000,10345.46,79654.54,Regular,QR Code,4,No
TXN-20241357,9/16/2024,Chiang Mai,Fashion,Summer T-Shirt,450,1,450,22.5,427.5,VIP,Cash,3,No
TXN-20241225,9/17/2024,Phuket,Electronics,Tablet Air,18500,2,37000,3765.67,33234.33,Regular,Cash,4,No
TXN-20240227,9/18/2024,Chiang Mai,Electronics,Headphones Pro,5500,2,11000,1140.01,9859.99,Regular,QR Code,1,Yes
TXN-20240250,9/18/2024,Bangkok Main,Electronics,Laptop Pro 14,45000,1,45000,7469.12,37530.88,Member,QR Code,3,No
TXN-20240960,9/18/2024,Bangkok Main,Electronics,Smart Watch V2,8900,2,17800,3528.77,14271.23,Regular,QR Code,4,No
TXN-20241005,9/18/2024,Bangkok Main,Electronics,Headphones Pro,5500,2,11000,1543.82,9456.18,Regular,QR Code,4,No
TXN-20241328,9/18/2024,Chiang Mai,Home & Living,Coffee Maker,3500,1,3500,0,3500,Regular,Credit Card,3,No
TXN-20240310,9/19/2024,Chiang Mai,Electronics,Laptop Pro 14,45000,2,90000,11010.7,78989.3,Regular,QR Code,1,Yes
TXN-20240696,9/19/2024,Bangkok Sathorn,Home & Living,Ceramic Vase,550,2,1100,0,1100,Regular,QR Code,5,No
TXN-20241009,9/19/2024,Chiang Mai,Fashion,Formal Shirt,890,2,1780,0,1780,Member,Credit Card,3,No
TXN-20241117,9/19/2024,Phuket,Electronics,Smartphone X1,25000,2,50000,8248.93,41751.07,VIP,Cash,1,Yes
TXN-20240088,9/20/2024,Khon Kaen,Home & Living,Desk Lamp,790,3,2370,0,2370,Regular,Cash,1,No
TXN-20240132,9/20/2024,Bangkok Main,Electronics,Smartphone X1,25000,2,50000,9827.4,40172.6,Regular,Credit Card,3,No
TXN-20240233,9/20/2024,Phuket,Electronics,Tablet Air,18500,1,18500,2280.09,16219.91,Regular,Cash,5,No
TXN-20240456,9/20/2024,Chiang Mai,Electronics,Smart Watch V2,8900,1,8900,1360.04,7539.96,Member,Credit Card,3,No
TXN-20240571,9/20/2024,Bangkok Sathorn,Electronics,Laptop Pro 14,45000,1,45000,8712.78,36287.22,Regular,QR Code,5,No
TXN-20241041,9/20/2024,Bangkok Sathorn,Electronics,Headphones Pro,5500,1,5500,738.84,4761.16,Regular,Cash,5,Yes
TXN-20241205,9/20/2024,Bangkok Sathorn,Electronics,Smartphone X1,25000,1,25000,3745.11,21254.89,Regular,Cash,5,No
TXN-20241298,9/20/2024,Bangkok Sathorn,Home & Living,Coffee Maker,3500,4,14000,0,14000,Member,Credit Card,3,No
TXN-20240648,9/21/2024,Bangkok Sathorn,Electronics,Headphones Pro,5500,2,11000,1178.96,9821.04,Member,Cash,4,No
TXN-20240665,9/21/2024,Bangkok Main,Home & Living,Coffee Maker,3500,1,3500,0,3500,Member,QR Code,5,No
TXN-20240797,9/21/2024,Khon Kaen,Electronics,Smartphone X1,25000,1,25000,4902.93,20097.07,Regular,Cash,4,No
TXN-20241132,9/21/2024,Chiang Mai,Home & Living,Coffee Maker,3500,1,3500,175,3325,VIP,Credit Card,5,No
TXN-20240723,9/22/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,1021.51,4478.49,VIP,QR Code,4,No
TXN-20241101,9/22/2024,Bangkok Main,Electronics,Smart Watch V2,8900,4,35600,5534.48,30065.52,Regular,QR Code,4,No
TXN-20241110,9/22/2024,Bangkok Sathorn,Fashion,Formal Shirt,890,1,890,0,890,Regular,QR Code,4,No
TXN-20240147,9/23/2024,Bangkok Sathorn,Home & Living,Bed Sheet Set,1800,2,3600,0,3600,Regular,Credit Card,4,No
TXN-20240340,9/23/2024,Bangkok Sathorn,Fashion,Formal Shirt,890,1,890,0,890,Regular,QR Code,3,No
TXN-20240488,9/23/2024,Khon Kaen,Electronics,Tablet Air,18500,1,18500,3198.26,15301.74,Regular,Cash,4,No
TXN-20240729,9/23/2024,Chiang Mai,Fashion,Summer T-Shirt,450,1,450,0,450,Member,Credit Card,4,No
TXN-20241079,9/23/2024,Bangkok Main,Electronics,Smart Watch V2,8900,1,8900,1605.51,7294.49,Regular,Cash,5,No
TXN-20241102,9/23/2024,Bangkok Main,Electronics,Headphones Pro,5500,1,5500,562.14,4937.86,Regular,QR Code,1,Yes
